Country,Product,Month,Quantity
United Kingdom,PurePore Baby Skincare Set,Jun2004,1525.000000000000000
United Kingdom,PurePore Baby Skincare Set,Jul2004,1392.000000000000000
United Kingdom,PurePore Baby Skincare Set,Aug2004,1520.000000000000000
United Kingdom,PurePore Baby Skincare Set,Sep2004,1367.000000000000000
United Kingdom,PurePore Baby Skincare Set,Oct2004,1462.000000000000000
United Kingdom,PurePore Baby Skincare Set,Nov2004,1434.000000000000000
United Kingdom,PurePore Baby Skincare Set,Dec2004,1432.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Jan2004,790.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Feb2004,765.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Mar2004,775.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Apr2004,791.000000000000000
United Kingdom,GentleGlow Baby Face Wash,May2004,805.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Jun2004,803.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Jul2004,741.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Aug2004,720.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Sep2004,785.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Oct2004,773.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Nov2004,715.000000000000000
United Kingdom,GentleGlow Baby Face Wash,Dec2004,785.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Jan2004,1361.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Feb2004,1277.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Mar2004,1493.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Apr2004,1543.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,May2004,1274.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Jun2004,1250.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Jul2004,1543.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Aug2004,1358.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Sep2004,1435.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Oct2004,1346.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Nov2004,1423.000000000000000
United Kingdom,BrightBreeze Baby Sunscreen Stick,Dec2004,1421.000000000000000
United Kingdom,SmellSational Baby Room Spray,Jan2004,842.000000000000000
United Kingdom,SmellSational Baby Room Spray,Feb2004,833.000000000000000
United Kingdom,SmellSational Baby Room Spray,Mar2004,870.000000000000000
United Kingdom,SmellSational Baby Room Spray,Apr2004,806.000000000000000
United Kingdom,SmellSational Baby Room Spray,May2004,801.000000000000000
United Kingdom,SmellSational Baby Room Spray,Jun2004,773.000000000000000
United Kingdom,SmellSational Baby Room Spray,Jul2004,809.000000000000000
United Kingdom,SmellSational Baby Room Spray,Aug2004,792.000000000000000
United Kingdom,SmellSational Baby Room Spray,Sep2004,763.000000000000000
United Kingdom,SmellSational Baby Room Spray,Oct2004,769.000000000000000
United Kingdom,SmellSational Baby Room Spray,Nov2004,858.000000000000000
United Kingdom,SmellSational Baby Room Spray,Dec2004,824.000000000000000
United Kingdom,LuminousLocks Shampoo,Jan2004,2063.000000000000000
United Kingdom,LuminousLocks Shampoo,Feb2004,1923.000000000000000
United Kingdom,LuminousLocks Shampoo,Mar2004,1993.000000000000000
United Kingdom,LuminousLocks Shampoo,Apr2004,1989.000000000000000
United Kingdom,LuminousLocks Shampoo,May2004,1898.000000000000000
United Kingdom,LuminousLocks Shampoo,Jun2004,2042.000000000000000
United Kingdom,LuminousLocks Shampoo,Jul2004,1933.000000000000000
United Kingdom,LuminousLocks Shampoo,Aug2004,2040.000000000000000
United Kingdom,LuminousLocks Shampoo,Sep2004,1927.000000000000000
United Kingdom,LuminousLocks Shampoo,Oct2004,1811.000000000000000
United Kingdom,LuminousLocks Shampoo,Nov2004,1799.000000000000000
United Kingdom,LuminousLocks Shampoo,Dec2004,1864.000000000000000
United Kingdom,SilkSmooth Conditioner,Jan2004,873.000000000000000
United Kingdom,SilkSmooth Conditioner,Feb2004,848.000000000000000
United Kingdom,SilkSmooth Conditioner,Mar2004,913.000000000000000
United Kingdom,SilkSmooth Conditioner,Apr2004,921.000000000000000
United Kingdom,SilkSmooth Conditioner,May2004,821.000000000000000
United Kingdom,SilkSmooth Conditioner,Jun2004,879.000000000000000
United Kingdom,SilkSmooth Conditioner,Jul2004,791.000000000000000
United Kingdom,SilkSmooth Conditioner,Aug2004,843.000000000000000
United Kingdom,SilkSmooth Conditioner,Sep2004,828.000000000000000
United Kingdom,SilkSmooth Conditioner,Oct2004,899.000000000000000
United Kingdom,SilkSmooth Conditioner,Nov2004,871.000000000000000
United Kingdom,SilkSmooth Conditioner,Dec2004,898.000000000000000
United Kingdom,RadiantRose Hair Serum,Jan2004,2018.000000000000000
United Kingdom,RadiantRose Hair Serum,Feb2004,1932.000000000000000
United Kingdom,RadiantRose Hair Serum,Mar2004,1911.000000000000000
United Kingdom,RadiantRose Hair Serum,Apr2004,1760.000000000000000
United Kingdom,RadiantRose Hair Serum,May2004,1756.000000000000000
United Kingdom,RadiantRose Hair Serum,Jun2004,1969.000000000000000
United Kingdom,RadiantRose Hair Serum,Jul2004,1977.000000000000000
United Kingdom,RadiantRose Hair Serum,Aug2004,1778.000000000000000
United Kingdom,RadiantRose Hair Serum,Sep2004,1820.000000000000000
United Kingdom,RadiantRose Hair Serum,Oct2004,1965.000000000000000
United Kingdom,RadiantRose Hair Serum,Nov2004,1887.000000000000000
United Kingdom,RadiantRose Hair Serum,Dec2004,1639.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Jan2004,1586.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Feb2004,1800.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Mar2004,1642.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Apr2004,1715.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,May2004,1685.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Jun2004,1659.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Jul2004,1607.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Aug2004,1817.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Sep2004,1717.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Oct2004,1816.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Nov2004,1718.000000000000000
United Kingdom,SoothingSerenity Scalp Treatment,Dec2004,1543.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Jan2004,1940.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Feb2004,2211.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Mar2004,1878.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Apr2004,1899.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,May2004,1830.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Jun2004,1997.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Jul2004,1789.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Aug2004,1843.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Sep2004,1957.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Oct2004,1939.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Nov2004,1920.000000000000000
United Kingdom,CleanSlate Feminine Deodorant,Dec2004,1886.000000000000000
United Kingdom,PurePore Sanitary Belt,Jan2004,512.000000000000000
United Kingdom,PurePore Sanitary Belt,Feb2004,519.000000000000000
United Kingdom,PurePore Sanitary Belt,Mar2004,474.000000000000000
United Kingdom,PurePore Sanitary Belt,Apr2004,528.000000000000000
United Kingdom,PurePore Sanitary Belt,May2004,494.000000000000000
United Kingdom,PurePore Sanitary Belt,Jun2004,584.000000000000000
United Kingdom,PurePore Sanitary Belt,Jul2004,510.000000000000000
United Kingdom,PurePore Sanitary Belt,Aug2004,479.000000000000000
United Kingdom,PurePore Sanitary Belt,Sep2004,490.000000000000000
United Kingdom,PurePore Sanitary Belt,Oct2004,464.000000000000000
United Kingdom,PurePore Sanitary Belt,Nov2004,485.000000000000000
United Kingdom,PurePore Sanitary Belt,Dec2004,529.000000000000000
United Kingdom,SmellSational Intimate Spray,Jan2004,1987.000000000000000
United Kingdom,SmellSational Intimate Spray,Feb2004,1804.000000000000000
United Kingdom,SmellSational Intimate Spray,Mar2004,1853.000000000000000
United Kingdom,SmellSational Intimate Spray,Apr2004,1960.000000000000000
United Kingdom,SmellSational Intimate Spray,May2004,2020.000000000000000
United Kingdom,SmellSational Intimate Spray,Jun2004,1817.000000000000000
United Kingdom,SmellSational Intimate Spray,Jul2004,1985.000000000000000
United Kingdom,SmellSational Intimate Spray,Aug2004,2034.000000000000000
United Kingdom,SmellSational Intimate Spray,Sep2004,1774.000000000000000
United Kingdom,SmellSational Intimate Spray,Oct2004,1907.000000000000000
United Kingdom,SmellSational Intimate Spray,Nov2004,1956.000000000000000
United Kingdom,SmellSational Intimate Spray,Dec2004,2043.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Jan2004,1266.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Feb2004,1265.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Mar2004,1213.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Apr2004,1255.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,May2004,1178.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Jun2004,1185.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Jul2004,1141.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Aug2004,1144.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Sep2004,1281.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Oct2004,1227.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Nov2004,1189.000000000000000
United Kingdom,FreshFusion All-Purpose Cleaner,Dec2004,1216.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Jan2004,521.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Feb2004,479.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Mar2004,502.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Apr2004,526.000000000000000
United Kingdom,BrightBreeze Window Cleaner,May2004,643.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Jun2004,608.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Jul2004,495.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Aug2004,597.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Sep2004,545.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Oct2004,550.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Nov2004,507.000000000000000
United Kingdom,BrightBreeze Window Cleaner,Dec2004,613.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Jan2004,1209.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Feb2004,1245.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Mar2004,1090.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Apr2004,1101.000000000000000
United Kingdom,PurePore Insect Repellent Spray,May2004,1179.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Jun2004,1154.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Jul2004,1115.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Aug2004,1069.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Sep2004,1196.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Oct2004,1180.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Nov2004,1295.000000000000000
United Kingdom,PurePore Insect Repellent Spray,Dec2004,1090.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Jan2004,1535.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Feb2004,1551.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Mar2004,1488.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Apr2004,1459.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,May2004,1566.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Jun2004,1543.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Jul2004,1609.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Aug2004,1439.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Sep2004,1505.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Oct2004,1617.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Nov2004,1495.000000000000000
United Kingdom,EasyWash Laundry Detergent for Delicates,Dec2004,1550.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Jan2004,1953.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Feb2004,1817.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Mar2004,2047.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Apr2004,1918.000000000000000
United Kingdom,RadiantRover Pet Conditioner,May2004,1821.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Jun2004,1991.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Jul2004,1923.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Aug2004,1894.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Sep2004,2199.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Oct2004,1729.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Nov2004,1943.000000000000000
United Kingdom,RadiantRover Pet Conditioner,Dec2004,2115.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Jan2004,592.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Feb2004,587.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Mar2004,648.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Apr2004,607.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,May2004,550.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Jun2004,592.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Jul2004,589.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Aug2004,590.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Sep2004,588.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Oct2004,629.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Nov2004,605.000000000000000
United Kingdom,FreshFusion Flea and Tick Spray,Dec2004,596.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Jan2004,738.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Feb2004,717.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Mar2004,769.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Apr2004,667.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,May2004,675.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Jun2004,694.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Jul2004,751.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Aug2004,611.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Sep2004,747.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Oct2004,663.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Nov2004,639.000000000000000
United Kingdom,BrightBreeze Pet Odor Eliminator,Dec2004,728.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Jan2004,1039.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Feb2004,996.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Mar2004,892.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Apr2004,997.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,May2004,1067.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Jun2004,914.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Jul2004,937.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Aug2004,1108.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Sep2004,1024.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Oct2004,1051.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Nov2004,1015.000000000000000
United Kingdom,EasyWash Pet Laundry Detergent,Dec2004,1094.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Jan2004,1019.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Feb2004,1043.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Mar2004,1077.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Apr2004,1135.000000000000000
United Kingdom,SmellSational Pet Deodorizer,May2004,1052.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Jun2004,1105.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Jul2004,1040.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Aug2004,1078.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Sep2004,1074.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Oct2004,1031.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Nov2004,1008.000000000000000
United Kingdom,SmellSational Pet Deodorizer,Dec2004,1154.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Jan2004,1099.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Feb2004,1212.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Mar2004,1174.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Apr2004,1125.000000000000000
United Kingdom,HydratingHoney Pet Wipes,May2004,1041.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Jun2004,1147.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Jul2004,1137.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Aug2004,1169.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Sep2004,1189.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Oct2004,1128.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Nov2004,1128.000000000000000
United Kingdom,HydratingHoney Pet Wipes,Dec2004,1215.000000000000000
France,SmileShield Whitening Strips,Jan2004,614.000000000000000
France,SmileShield Whitening Strips,Feb2004,607.000000000000000
France,SmileShield Whitening Strips,Mar2004,671.000000000000000
France,SmileShield Whitening Strips,Apr2004,641.000000000000000
France,SmileShield Whitening Strips,May2004,625.000000000000000
France,SmileShield Whitening Strips,Jun2004,658.000000000000000
France,SmileShield Whitening Strips,Jul2004,644.000000000000000
France,SmileShield Whitening Strips,Aug2004,622.000000000000000
France,SmileShield Whitening Strips,Sep2004,584.000000000000000
France,SmileShield Whitening Strips,Oct2004,600.000000000000000
France,SmileShield Whitening Strips,Nov2004,617.000000000000000
France,SmileShield Whitening Strips,Dec2004,679.000000000000000
France,LuminousLip Care,Jan2004,232.000000000000000
France,LuminousLip Care,Mar2004,2.000000000000000
France,LuminousLip Care,May2004,225.000000000000000
France,LuminousLip Care,Jun2004,271.000000000000000
France,LuminousLip Care,Jul2004,226.000000000000000
France,LuminousLip Care,Sep2004,229.000000000000000
France,LuminousLip Care,Nov2004,208.000000000000000
France,LuminousLip Care,Dec2004,221.000000000000000
France,MorningBreeze Gum Care,Jan2004,1112.000000000000000
France,MorningBreeze Gum Care,Feb2004,1236.000000000000000
France,MorningBreeze Gum Care,Mar2004,1201.000000000000000
France,MorningBreeze Gum Care,Apr2004,1281.000000000000000
France,MorningBreeze Gum Care,May2004,1120.000000000000000
France,MorningBreeze Gum Care,Jun2004,1164.000000000000000
France,MorningBreeze Gum Care,Jul2004,1190.000000000000000
France,MorningBreeze Gum Care,Aug2004,1261.000000000000000
France,MorningBreeze Gum Care,Sep2004,1240.000000000000000
France,MorningBreeze Gum Care,Oct2004,1267.000000000000000
France,MorningBreeze Gum Care,Nov2004,1312.000000000000000
France,MorningBreeze Gum Care,Dec2004,1192.000000000000000
France,CleanSmile Floss Picks,Jan2004,237.000000000000000
France,CleanSmile Floss Picks,Feb2004,729.000000000000000
France,CleanSmile Floss Picks,Mar2004,832.000000000000000
France,CleanSmile Floss Picks,Jun2004,128.000000000000000
France,CleanSmile Floss Picks,Jul2004,6.000000000000000
France,CleanSmile Floss Picks,Aug2004,736.000000000000000
France,CleanSmile Floss Picks,Sep2004,274.000000000000000
France,CleanSmile Floss Picks,Oct2004,1044.000000000000000
France,CleanSmile Floss Picks,Nov2004,86.000000000000000
France,CleanSmile Floss Picks,Dec2004,169.000000000000000
France,FreshFix Mouthwash,Jan2004,929.000000000000000
France,FreshFix Mouthwash,Feb2004,1040.000000000000000
France,FreshFix Mouthwash,Mar2004,795.000000000000000
France,FreshFix Mouthwash,Apr2004,1009.000000000000000
France,FreshFix Mouthwash,May2004,778.000000000000000
France,FreshFix Mouthwash,Jun2004,979.000000000000000
France,FreshFix Mouthwash,Jul2004,808.000000000000000
France,FreshFix Mouthwash,Aug2004,1033.000000000000000
France,FreshFix Mouthwash,Sep2004,883.000000000000000
France,FreshFix Mouthwash,Oct2004,934.000000000000000
France,FreshFix Mouthwash,Nov2004,774.000000000000000
France,FreshFix Mouthwash,Dec2004,946.000000000000000
France,Purezza Body Wash,Jan2004,692.000000000000000
France,Purezza Body Wash,Feb2004,709.000000000000000
France,Purezza Body Wash,Mar2004,707.000000000000000
France,Purezza Body Wash,Apr2004,688.000000000000000
France,Purezza Body Wash,May2004,864.000000000000000
France,Purezza Body Wash,Jun2004,748.000000000000000
France,Purezza Body Wash,Jul2004,803.000000000000000
France,Purezza Body Wash,Aug2004,751.000000000000000
France,Purezza Body Wash,Sep2004,674.000000000000000
France,Purezza Body Wash,Oct2004,687.000000000000000
France,Purezza Body Wash,Nov2004,814.000000000000000
France,Purezza Body Wash,Dec2004,786.000000000000000
France,SoftStep Shaving Cream,Jan2004,645.000000000000000
France,SoftStep Shaving Cream,Feb2004,664.000000000000000
France,SoftStep Shaving Cream,Mar2004,609.000000000000000
France,SoftStep Shaving Cream,Apr2004,617.000000000000000
France,SoftStep Shaving Cream,May2004,691.000000000000000
France,SoftStep Shaving Cream,Jun2004,657.000000000000000
France,SoftStep Shaving Cream,Jul2004,634.000000000000000
France,SoftStep Shaving Cream,Aug2004,698.000000000000000
France,SoftStep Shaving Cream,Sep2004,638.000000000000000
France,SoftStep Shaving Cream,Oct2004,656.000000000000000
France,SoftStep Shaving Cream,Nov2004,674.000000000000000
France,SoftStep Shaving Cream,Dec2004,595.000000000000000
France,HydraHydrate Hand Cream,Jan2004,843.000000000000000
France,HydraHydrate Hand Cream,Feb2004,797.000000000000000
France,HydraHydrate Hand Cream,Mar2004,795.000000000000000
France,HydraHydrate Hand Cream,Apr2004,814.000000000000000
France,HydraHydrate Hand Cream,May2004,846.000000000000000
France,HydraHydrate Hand Cream,Jun2004,706.000000000000000
France,HydraHydrate Hand Cream,Jul2004,860.000000000000000
France,HydraHydrate Hand Cream,Aug2004,812.000000000000000
France,HydraHydrate Hand Cream,Sep2004,803.000000000000000
France,HydraHydrate Hand Cream,Oct2004,897.000000000000000
France,HydraHydrate Hand Cream,Nov2004,821.000000000000000
France,HydraHydrate Hand Cream,Dec2004,745.000000000000000
France,SilkSmooth Exfoliating Scrub,Jan2004,2071.000000000000000
France,SilkSmooth Exfoliating Scrub,Feb2004,1824.000000000000000
France,SilkSmooth Exfoliating Scrub,Mar2004,1745.000000000000000
France,SilkSmooth Exfoliating Scrub,Apr2004,1930.000000000000000
France,SilkSmooth Exfoliating Scrub,May2004,1810.000000000000000
France,SilkSmooth Exfoliating Scrub,Jun2004,1777.000000000000000
France,SilkSmooth Exfoliating Scrub,Jul2004,1874.000000000000000
France,SilkSmooth Exfoliating Scrub,Aug2004,1914.000000000000000
France,SilkSmooth Exfoliating Scrub,Sep2004,1899.000000000000000
France,SilkSmooth Exfoliating Scrub,Oct2004,1858.000000000000000
France,SilkSmooth Exfoliating Scrub,Nov2004,2025.000000000000000
France,SilkSmooth Exfoliating Scrub,Dec2004,1751.000000000000000
France,CleanSkin Acne Treatment,Jan2004,1671.000000000000000
France,CleanSkin Acne Treatment,Feb2004,1659.000000000000000
France,CleanSkin Acne Treatment,Mar2004,1514.000000000000000
France,CleanSkin Acne Treatment,Apr2004,1727.000000000000000
France,CleanSkin Acne Treatment,May2004,1535.000000000000000
France,CleanSkin Acne Treatment,Jun2004,1761.000000000000000
France,CleanSkin Acne Treatment,Jul2004,1874.000000000000000
France,CleanSkin Acne Treatment,Aug2004,1655.000000000000000
France,CleanSkin Acne Treatment,Sep2004,1674.000000000000000
France,CleanSkin Acne Treatment,Oct2004,1659.000000000000000
France,CleanSkin Acne Treatment,Nov2004,1801.000000000000000
France,CleanSkin Acne Treatment,Dec2004,1742.000000000000000
France,Calming Creme Relaxant Bath,Jan2004,783.000000000000000
France,Calming Creme Relaxant Bath,Feb2004,618.000000000000000
France,Calming Creme Relaxant Bath,Mar2004,821.000000000000000
France,Calming Creme Relaxant Bath,Apr2004,845.000000000000000
France,Calming Creme Relaxant Bath,May2004,834.000000000000000
France,Calming Creme Relaxant Bath,Jun2004,832.000000000000000
France,Calming Creme Relaxant Bath,Jul2004,882.000000000000000
France,Calming Creme Relaxant Bath,Aug2004,93.000000000000000
France,Calming Creme Relaxant Bath,Sep2004,750.000000000000000
France,Calming Creme Relaxant Bath,Oct2004,302.000000000000000
France,Calming Creme Relaxant Bath,Nov2004,744.000000000000000
France,Calming Creme Relaxant Bath,Dec2004,746.000000000000000
France,MorningMist Deodorant,Jan2004,302.000000000000000
France,MorningMist Deodorant,Feb2004,307.000000000000000
France,MorningMist Deodorant,Mar2004,323.000000000000000
France,MorningMist Deodorant,Apr2004,381.000000000000000
France,MorningMist Deodorant,May2004,363.000000000000000
France,MorningMist Deodorant,Jun2004,345.000000000000000
France,MorningMist Deodorant,Jul2004,324.000000000000000
France,MorningMist Deodorant,Aug2004,360.000000000000000
France,MorningMist Deodorant,Sep2004,315.000000000000000
France,MorningMist Deodorant,Oct2004,386.000000000000000
France,MorningMist Deodorant,Nov2004,353.000000000000000
France,MorningMist Deodorant,Dec2004,384.000000000000000
France,BrightBreeze Whitening Booster,Jan2004,609.000000000000000
France,BrightBreeze Whitening Booster,Feb2004,553.000000000000000
France,BrightBreeze Whitening Booster,Mar2004,560.000000000000000
France,BrightBreeze Whitening Booster,Apr2004,603.000000000000000
France,BrightBreeze Whitening Booster,May2004,587.000000000000000
France,BrightBreeze Whitening Booster,Jun2004,527.000000000000000
France,BrightBreeze Whitening Booster,Jul2004,578.000000000000000
France,BrightBreeze Whitening Booster,Aug2004,514.000000000000000
France,BrightBreeze Whitening Booster,Sep2004,604.000000000000000
France,BrightBreeze Whitening Booster,Oct2004,552.000000000000000
France,BrightBreeze Whitening Booster,Nov2004,600.000000000000000
France,BrightBreeze Whitening Booster,Dec2004,646.000000000000000
France,SmellSational Odor Eliminator,Jan2004,261.000000000000000
France,SmellSational Odor Eliminator,Feb2004,216.000000000000000
France,SmellSational Odor Eliminator,Mar2004,225.000000000000000
France,SmellSational Odor Eliminator,Apr2004,246.000000000000000
France,SmellSational Odor Eliminator,May2004,242.000000000000000
France,SmellSational Odor Eliminator,Jun2004,260.000000000000000
France,SmellSational Odor Eliminator,Jul2004,227.000000000000000
France,SmellSational Odor Eliminator,Aug2004,205.000000000000000
France,SmellSational Odor Eliminator,Sep2004,241.000000000000000
France,SmellSational Odor Eliminator,Oct2004,225.000000000000000
France,SmellSational Odor Eliminator,Nov2004,227.000000000000000
France,SmellSational Odor Eliminator,Dec2004,185.000000000000000
France,SilkySkin Baby Cream,Jan2004,1458.000000000000000
France,SilkySkin Baby Cream,Feb2004,1436.000000000000000
